Instance,Probability
/experiments/data/munin/fdacs/1185.fdac,9.437303049617388e-05
/experiments/data/munin/fdacs/1184.fdac,0.00034905230160014013
/experiments/data/munin/fdacs/863.fdac,3.071846032152827e-05
/experiments/data/munin/fdacs/409.fdac,1.9178625000000005e-05
/experiments/data/munin/fdacs/407.fdac,3.0366566967094757e-05
/experiments/data/munin/fdacs/861.fdac,1.55347641451078e-05
/experiments/data/munin/fdacs/860.fdac,6.159806853934198e-05
/experiments/data/munin/fdacs/859.fdac,0.00029877111204203215
/experiments/data/munin/fdacs/408.fdac,3.292620096432113e-05
/experiments/data/munin/fdacs/862.fdac,3.0557349515646133e-05
/experiments/data/munin/fdacs/1186.fdac,1.5579373809793525e-05
/experiments/data/munin/fdacs/301.fdac,1.8118500000000006e-05
/experiments/data/munin/fdacs/1081.fdac,1.8118500000000006e-05
/experiments/data/munin/fdacs/302.fdac,9.801223240406176e-05
/experiments/data/munin/fdacs/312.fdac,0.0006891888279188175
/experiments/data/munin/fdacs/1082.fdac,9.801223240406176e-05
/experiments/data/munin/fdacs/303.fdac,0.0014397573133865212
/experiments/data/munin/fdacs/1086.fdac,0.3440524078010492
/experiments/data/munin/fdacs/1083.fdac,0.0014397573133865212
/experiments/data/munin/fdacs/1088.fdac,0.023026506879737854
/experiments/data/munin/fdacs/311.fdac,0.0018666876133079386
/experiments/data/munin/fdacs/1084.fdac,0.09409817565541972
/experiments/data/munin/fdacs/310.fdac,0.0034255142877351315
/experiments/data/munin/fdacs/1092.fdac,0.0006891888279188175
/experiments/data/munin/fdacs/1091.fdac,0.0018666876133079386
/experiments/data/munin/fdacs/307.fdac,0.10035092177807887
/experiments/data/munin/fdacs/306.fdac,0.3440524078010492
/experiments/data/munin/fdacs/305.fdac,0.4241378793629054
/experiments/data/munin/fdacs/309.fdac,0.006796829408264117
/experiments/data/munin/fdacs/304.fdac,0.09409817565541972
/experiments/data/munin/fdacs/1085.fdac,0.4241378793629054
/experiments/data/munin/fdacs/308.fdac,0.023026506879737854
/experiments/data/munin/fdacs/1087.fdac,0.10035092177807887
/experiments/data/munin/fdacs/1089.fdac,0.006796829408264117
/experiments/data/munin/fdacs/268.fdac,0.5000000000000001
/experiments/data/munin/fdacs/267.fdac,0.5000000000000001
/experiments/data/munin/fdacs/266.fdac,0.5000000000000001
/experiments/data/munin/fdacs/265.fdac,0.5000000000000001
/experiments/data/munin/fdacs/264.fdac,0.5000000000000001
/experiments/data/munin/fdacs/263.fdac,0.5000000000000001
/experiments/data/munin/fdacs/1090.fdac,0.0034255142877351315
/experiments/data/munin/fdacs/787.fdac,1.8118500000000006e-05
/experiments/data/munin/fdacs/1.fdac,1.8118500000000006e-05
/experiments/data/munin/fdacs/1361.fdac,0.077780682860142
/experiments/data/munin/fdacs/1360.fdac,0.9222193171398578
/experiments/data/munin/fdacs/743.fdac,0.933982913859702
/experiments/data/munin/fdacs/1149.fdac,0.31676146231686736
/experiments/data/munin/fdacs/1147.fdac,0.09733825342495628
/experiments/data/munin/fdacs/788.fdac,8.431270819269835e-05
/experiments/data/munin/fdacs/1148.fdac,0.5482056426529897
/experiments/data/munin/fdacs/1150.fdac,0.025523408915607403
/experiments/data/munin/fdacs/1156.fdac,0.0005911795492289497
/experiments/data/munin/fdacs/1157.fdac,0.0005709845106129536
/experiments/data/munin/fdacs/744.fdac,0.06601708614029808
/experiments/data/munin/fdacs/249.fdac,0.9021442322500859
/experiments/data/munin/fdacs/1155.fdac,0.00029745680589429827
/experiments/data/munin/fdacs/1152.fdac,0.0030480227878664392
/experiments/data/munin/fdacs/2.fdac,8.431219445803934e-05
/experiments/data/munin/fdacs/250.fdac,0.09785576774991404
/experiments/data/munin/fdacs/369.fdac,0.31676146231686736
/experiments/data/munin/fdacs/1151.fdac,0.002783162020177997
/experiments/data/munin/fdacs/1154.fdac,0.00047315609567290647
/experiments/data/munin/fdacs/367.fdac,0.09733825342495628
/experiments/data/munin/fdacs/370.fdac,0.025523408915607403
/experiments/data/munin/fdacs/368.fdac,0.5482056426529897
/experiments/data/munin/fdacs/1153.fdac,0.00244812950165825
/experiments/data/munin/fdacs/1524.fdac,0.06601708614029808
/experiments/data/munin/fdacs/1158.fdac,0.0019591414184675004
/experiments/data/munin/fdacs/254.fdac,0.0
/experiments/data/munin/fdacs/251.fdac,0.0
/experiments/data/munin/fdacs/253.fdac,0.0
/experiments/data/munin/fdacs/252.fdac,0.0
/experiments/data/munin/fdacs/1037.fdac,0.0
/experiments/data/munin/fdacs/1038.fdac,0.0
/experiments/data/munin/fdacs/1039.fdac,0.0
/experiments/data/munin/fdacs/1040.fdac,0.0
/experiments/data/munin/fdacs/1036.fdac,0.09785576774991404
/experiments/data/munin/fdacs/1035.fdac,0.9021442322500859
/experiments/data/munin/fdacs/377.fdac,0.0005709845106129536
/experiments/data/munin/fdacs/374.fdac,0.00047315609567290647
/experiments/data/munin/fdacs/372.fdac,0.0030480227878664392
/experiments/data/munin/fdacs/1523.fdac,0.933982913859702
/experiments/data/munin/fdacs/376.fdac,0.0005911795492289497
/experiments/data/munin/fdacs/373.fdac,0.00244812950165825
/experiments/data/munin/fdacs/375.fdac,0.00029745680589429827
/experiments/data/munin/fdacs/371.fdac,0.002783162020177997
/experiments/data/munin/fdacs/580.fdac,0.9222193171398578
/experiments/data/munin/fdacs/581.fdac,0.077780682860142
/experiments/data/munin/fdacs/378.fdac,0.0019591414184675004
/experiments/data/munin/fdacs/745.fdac,0.0
/experiments/data/munin/fdacs/746.fdac,0.0
/experiments/data/munin/fdacs/747.fdac,0.0
/experiments/data/munin/fdacs/748.fdac,0.0
/experiments/data/munin/fdacs/1525.fdac,0.0
/experiments/data/munin/fdacs/1526.fdac,0.0
/experiments/data/munin/fdacs/1528.fdac,0.0
/experiments/data/munin/fdacs/1527.fdac,0.0
/experiments/data/munin/fdacs/1362.fdac,0.0
/experiments/data/munin/fdacs/1364.fdac,0.0
/experiments/data/munin/fdacs/1363.fdac,0.0
/experiments/data/munin/fdacs/1365.fdac,0.0
/experiments/data/munin/fdacs/11.fdac,0.015136151722708891
/experiments/data/munin/fdacs/3.fdac,0.0010319497373211964
/experiments/data/munin/fdacs/4.fdac,0.08404992704384605
/experiments/data/munin/fdacs/12.fdac,0.009837481178557523
/experiments/data/munin/fdacs/9.fdac,0.02381499867957703
/experiments/data/munin/fdacs/10.fdac,0.018543250323167136
/experiments/data/munin/fdacs/5.fdac,0.3824517153060162
/experiments/data/munin/fdacs/6.fdac,0.3184093744743664
/experiments/data/munin/fdacs/8.fdac,0.03945769449228992
/experiments/data/munin/fdacs/583.fdac,0.0
/experiments/data/munin/fdacs/582.fdac,0.0
/experiments/data/munin/fdacs/585.fdac,0.0
/experiments/data/munin/fdacs/584.fdac,0.0
/experiments/data/munin/fdacs/7.fdac,0.10716502598382574
/experiments/data/munin/fdacs/789.fdac,0.0010320272117715864
/experiments/data/munin/fdacs/798.fdac,0.009837481178557523
/experiments/data/munin/fdacs/797.fdac,0.015136151722708891
/experiments/data/munin/fdacs/790.fdac,0.08404992704384605
/experiments/data/munin/fdacs/791.fdac,0.3824517153060162
/experiments/data/munin/fdacs/795.fdac,0.02381499867957703
/experiments/data/munin/fdacs/796.fdac,0.018543250323167136
/experiments/data/munin/fdacs/794.fdac,0.03945769449228992
/experiments/data/munin/fdacs/792.fdac,0.3184093744743664
/experiments/data/munin/fdacs/793.fdac,0.10716502598382574
/experiments/data/munin/fdacs/1417.fdac,0.14443555504042674
/experiments/data/munin/fdacs/637.fdac,0.14443555504042674
/experiments/data/munin/fdacs/1416.fdac,0.8300372278711744
/experiments/data/munin/fdacs/636.fdac,0.8300372278711744
/experiments/data/munin/fdacs/1049.fdac,0.0019480838381950004
/experiments/data/munin/fdacs/269.fdac,0.0019480838381950004
/experiments/data/munin/fdacs/142.fdac,0.7911699619877921
/experiments/data/munin/fdacs/143.fdac,0.16012184868653953
/experiments/data/munin/fdacs/928.fdac,0.7911699619877921
/experiments/data/munin/fdacs/929.fdac,0.16012184868653953
/experiments/data/munin/fdacs/204.fdac,0.1320692208601794
/experiments/data/munin/fdacs/203.fdac,0.8679307791398208
/experiments/data/munin/fdacs/1315.fdac,0.1197999406388422
/experiments/data/munin/fdacs/535.fdac,0.1197999406388422
/experiments/data/munin/fdacs/534.fdac,0.8802000593611579
/experiments/data/munin/fdacs/989.fdac,0.8679307791398208
/experiments/data/munin/fdacs/990.fdac,0.1320692208601794
/experiments/data/munin/fdacs/1024.fdac,0.02270171875071711
/experiments/data/munin/fdacs/992.fdac,0.05432121804235799
/experiments/data/munin/fdacs/991.fdac,0.9456787819576422
/experiments/data/munin/fdacs/1023.fdac,0.9448837361585368
/experiments/data/munin/fdacs/697.fdac,0.8936149601208421
/experiments/data/munin/fdacs/1025.fdac,0.01098373639404402
/experiments/data/munin/fdacs/698.fdac,0.106385039879158
/experiments/data/munin/fdacs/1017.fdac,0.0013547578853716025
/experiments/data/munin/fdacs/1016.fdac,0.010744641397271364
/experiments/data/munin/fdacs/1014.fdac,0.9453362111295459
/experiments/data/munin/fdacs/1026.fdac,0.0014045465460267778
/experiments/data/munin/fdacs/1020.fdac,0.02088919265161309
/experiments/data/munin/fdacs/1314.fdac,0.8802000593611579
/experiments/data/munin/fdacs/1478.fdac,0.106385039879158
/experiments/data/munin/fdacs/1477.fdac,0.8936149601208421
/experiments/data/munin/fdacs/1015.fdac,0.02256438958781108
/experiments/data/munin/fdacs/1029.fdac,0.05303327840299225
/experiments/data/munin/fdacs/1018.fdac,0.020000000000000004
/experiments/data/munin/fdacs/1022.fdac,0.02006182547971468
/experiments/data/munin/fdacs/1027.fdac,0.020026262150675263
/experiments/data/munin/fdacs/1019.fdac,0.9488400883451764
/experiments/data/munin/fdacs/1021.fdac,0.010208893523496113
/experiments/data/munin/fdacs/577.fdac,0.9064797404281144
/experiments/data/munin/fdacs/1357.fdac,0.9064797404281144
/experiments/data/munin/fdacs/578.fdac,0.07723689212031479
/experiments/data/munin/fdacs/579.fdac,0.016283367451570694
/experiments/data/munin/fdacs/1358.fdac,0.07723689212031479
/experiments/data/munin/fdacs/1359.fdac,0.016283367451570694
/experiments/data/munin/fdacs/247.fdac,0.08484902580980493
/experiments/data/munin/fdacs/246.fdac,0.8981257126161087
/experiments/data/munin/fdacs/248.fdac,0.017025261574086504
/experiments/data/munin/fdacs/741.fdac,0.06957918158570651
/experiments/data/munin/fdacs/740.fdac,0.9202303950478662
/experiments/data/munin/fdacs/1521.fdac,0.06957918158570651
/experiments/data/munin/fdacs/742.fdac,0.010190423366427444
/experiments/data/munin/fdacs/1522.fdac,0.010190423366427444
/experiments/data/munin/fdacs/1520.fdac,0.9202303950478662
/experiments/data/munin/fdacs/1032.fdac,0.8981257126161087
/experiments/data/munin/fdacs/1033.fdac,0.08484902580980493
/experiments/data/munin/fdacs/1034.fdac,0.017025261574086504
